0.000000,0.000000,0.000000,0.000000,(0.0803299999999996, 0.1041733333333329, 0.08329999999999953, 0.10757666666666635),(0.1586933333333342, 0.20609000000000097, 0.16191333333333427, 0.20977666666666742)
0.000000,0.000000,0.200000,0.000000,(0.2346700000000012, 0.3037199999999986, 0.27803333333333347, 0.35879333333333174),(0.32592333333333356, 0.42028999999999916, 0.39338999999999985, 0.5055633333333334)
0.000000,0.000000,0.400000,0.000000,(0.2346700000000012, 0.3037199999999986, 0.27803333333333347, 0.35879333333333174),(0.32592333333333356, 0.42028999999999916, 0.39338999999999985, 0.5055633333333334)
0.000000,0.000000,0.600000,0.000000,(0.2346700000000012, 0.3037199999999986, 0.27803333333333347, 0.35879333333333174),(0.32592333333333356, 0.42028999999999916, 0.39338999999999985, 0.5055633333333334)
0.000000,0.000000,0.800000,0.000000,(0.2346700000000012, 0.3037199999999986, 0.27803333333333347, 0.35879333333333174),(0.32592333333333356, 0.42028999999999916, 0.39338999999999985, 0.5055633333333334)
0.000000,0.000000,1.000000,0.000000,(0.2346700000000012, 0.3037199999999986, 0.27803333333333347, 0.35879333333333174),(0.32592333333333356, 0.42028999999999916, 0.39338999999999985, 0.5055633333333334)
0.000000,0.200000,0.000000,0.000000,(0.4351933333333327, 0.5693966666666669, 0.45842999999999945, 0.5992233333333337),(0.522503333333332, 0.6814066666666642, 0.5639533333333314, 0.7344799999999976)
0.000000,0.200000,0.200000,0.000000,(0.4519999999999996, 0.5924533333333335, 0.4815333333333329, 0.6305199999999993),(0.5418399999999989, 0.7066899999999973, 0.5966433333333315, 0.7760399999999974)
0.000000,0.200000,0.400000,0.000000,(0.45103999999999966, 0.5908966666666664, 0.48207333333333274, 0.6306133333333328),(0.5370933333333322, 0.7000299999999973, 0.5961166666666645, 0.7749933333333311)
0.000000,0.200000,0.600000,0.000000,(0.4474999999999999, 0.5858999999999996, 0.47965666666666645, 0.6269899999999994),(0.5302999999999991, 0.6908533333333303, 0.5919866666666647, 0.7688199999999976)
